left_city,right_city,left_column_original,left_column_final,right_column_original,right_column_final
chicago,la,Beat,police_beat_area,Crime Code 3,crime_code_3
chicago,la,Beat,police_beat_area,Crime Code 4,crime_code_4
chicago,la,Beat,police_beat_area,Address,address
chicago,la,Beat,police_beat_area,Cross Street,cross_street
chicago,la,Beat,police_beat_area,Location ,location
chicago,la,District,district,DR Number,dr_number
chicago,la,District,district,Date Reported,date_reported
chicago,la,District,district,Date Occurred,date_occurred
chicago,la,District,district,Time Occurred,time_occurred
chicago,la,District,district,Area ID,area_id
chicago,la,District,district,Area Name,area_name
chicago,la,District,district,Reporting District,reporting_district
chicago,la,District,district,Crime Code,crime_code
chicago,la,District,district,Crime Code Description,crime_code_description
chicago,la,District,district,MO Codes,mo_codes
chicago,la,District,district,Victim Age,victim_age
chicago,la,District,district,Victim Sex,victim_sex
chicago,la,District,district,Victim Descent,victim_descent
chicago,la,District,district,Premise Code,premise_code
chicago,la,District,district,Premise Description,premise_description
chicago,la,District,district,Weapon Used Code,weapon_used_code
chicago,la,District,district,Weapon Description,weapon_description
chicago,la,District,district,Status Code,status_code
chicago,la,District,district,Status Description,status_description
chicago,la,District,district,Crime Code 1,crime_code_1
chicago,la,District,district,Crime Code 2,crime_code_2
chicago,la,District,district,Crime Code 3,crime_code_3
chicago,la,District,district,Crime Code 4,crime_code_4
chicago,la,District,district,Address,address
chicago,la,District,district,Cross Street,cross_street
chicago,la,District,district,Location ,location
chicago,la,Ward,ward,DR Number,dr_number
chicago,la,Ward,ward,Date Reported,date_reported
chicago,la,Ward,ward,Date Occurred,date_occurred
chicago,la,Ward,ward,Time Occurred,time_occurred
chicago,la,Ward,ward,Area ID,area_id
chicago,la,Ward,ward,Area Name,area_name
chicago,la,Ward,ward,Reporting District,reporting_district
chicago,la,Ward,ward,Crime Code,crime_code
chicago,la,Ward,ward,Crime Code Description,crime_code_description
chicago,la,Ward,ward,MO Codes,mo_codes
chicago,la,Ward,ward,Victim Age,victim_age
chicago,la,Ward,ward,Victim Sex,victim_sex
chicago,la,Ward,ward,Victim Descent,victim_descent
chicago,la,Ward,ward,Premise Code,premise_code
chicago,la,Ward,ward,Premise Description,premise_description
chicago,la,Ward,ward,Weapon Used Code,weapon_used_code
chicago,la,Ward,ward,Weapon Description,weapon_description
chicago,la,Ward,ward,Status Code,status_code
chicago,la,Ward,ward,Status Description,status_description
chicago,la,Ward,ward,Crime Code 1,crime_code_1
chicago,la,Ward,ward,Crime Code 2,crime_code_2
chicago,la,Ward,ward,Crime Code 3,crime_code_3
chicago,la,Ward,ward,Crime Code 4,crime_code_4
chicago,la,Ward,ward,Address,address
chicago,la,Ward,ward,Cross Street,cross_street
chicago,la,Ward,ward,Location ,location
chicago,la,Community Area,community_area,DR Number,dr_number
chicago,la,Community Area,community_area,Date Reported,date_reported
chicago,la,Community Area,community_area,Date Occurred,date_occurred
chicago,la,Community Area,community_area,Time Occurred,time_occurred
chicago,la,Community Area,community_area,Area ID,area_id
chicago,la,Community Area,community_area,Area Name,area_name
chicago,la,Community Area,community_area,Reporting District,reporting_district
chicago,la,Community Area,community_area,Crime Code,crime_code
chicago,la,Community Area,community_area,Crime Code Description,crime_code_description
chicago,la,Community Area,community_area,MO Codes,mo_codes
chicago,la,Community Area,community_area,Victim Age,victim_age
chicago,la,Community Area,community_area,Victim Sex,victim_sex
chicago,la,Community Area,community_area,Victim Descent,victim_descent
chicago,la,Community Area,community_area,Premise Code,premise_code
chicago,la,Community Area,community_area,Premise Description,premise_description
chicago,la,Community Area,community_area,Weapon Used Code,weapon_used_code
chicago,la,Community Area,community_area,Weapon Description,weapon_description
chicago,la,Community Area,community_area,Status Code,status_code
chicago,la,Community Area,community_area,Status Description,status_description
chicago,la,Community Area,community_area,Crime Code 1,crime_code_1
chicago,la,Community Area,community_area,Crime Code 2,crime_code_2
chicago,la,Community Area,community_area,Crime Code 3,crime_code_3
chicago,la,Community Area,community_area,Crime Code 4,crime_code_4
chicago,la,Community Area,community_area,Address,address
chicago,la,Community Area,community_area,Cross Street,cross_street
chicago,la,Community Area,community_area,Location ,location
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,DR Number,dr_number
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Date Reported,date_reported
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Date Occurred,date_occurred
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Time Occurred,time_occurred
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Area ID,area_id
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Area Name,area_name
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Reporting District,reporting_district
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code,crime_code
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code Description,crime_code_description
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,MO Codes,mo_codes
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Victim Age,victim_age
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Victim Sex,victim_sex
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Victim Descent,victim_descent
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Premise Code,premise_code
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Premise Description,premise_description
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Weapon Used Code,weapon_used_code
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Weapon Description,weapon_description
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Status Code,status_code
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Status Description,status_description
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 1,crime_code_1
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 2,crime_code_2
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 3,crime_code_3
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 4,crime_code_4
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Address,address
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Cross Street,cross_street
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Location ,location
chicago,la,X Coordinate,x_coordinate,DR Number,dr_number
chicago,la,X Coordinate,x_coordinate,Date Reported,date_reported
chicago,la,X Coordinate,x_coordinate,Date Occurred,date_occurred
chicago,la,X Coordinate,x_coordinate,Time Occurred,time_occurred
chicago,la,X Coordinate,x_coordinate,Area ID,area_id
chicago,la,X Coordinate,x_coordinate,Area Name,area_name
chicago,la,X Coordinate,x_coordinate,Reporting District,reporting_district
chicago,la,X Coordinate,x_coordinate,Crime Code,crime_code
chicago,la,X Coordinate,x_coordinate,Crime Code Description,crime_code_description
chicago,la,X Coordinate,x_coordinate,MO Codes,mo_codes
chicago,la,X Coordinate,x_coordinate,Victim Age,victim_age
chicago,la,X Coordinate,x_coordinate,Victim Sex,victim_sex
chicago,la,X Coordinate,x_coordinate,Victim Descent,victim_descent
chicago,la,X Coordinate,x_coordinate,Premise Code,premise_code
chicago,la,X Coordinate,x_coordinate,Premise Description,premise_description
chicago,la,X Coordinate,x_coordinate,Weapon Used Code,weapon_used_code
chicago,la,X Coordinate,x_coordinate,Weapon Description,weapon_description
chicago,la,X Coordinate,x_coordinate,Status Code,status_code
chicago,la,X Coordinate,x_coordinate,Status Description,status_description
chicago,la,X Coordinate,x_coordinate,Crime Code 1,crime_code_1
chicago,la,X Coordinate,x_coordinate,Crime Code 2,crime_code_2
chicago,la,X Coordinate,x_coordinate,Crime Code 3,crime_code_3
chicago,la,X Coordinate,x_coordinate,Crime Code 4,crime_code_4
chicago,la,X Coordinate,x_coordinate,Address,address
chicago,la,X Coordinate,x_coordinate,Cross Street,cross_street
chicago,la,X Coordinate,x_coordinate,Location ,location
chicago,la,Y Coordinate,y_coordinate,DR Number,dr_number
chicago,la,Y Coordinate,y_coordinate,Date Reported,date_reported
chicago,la,Y Coordinate,y_coordinate,Date Occurred,date_occurred
chicago,la,Y Coordinate,y_coordinate,Time Occurred,time_occurred
chicago,la,Y Coordinate,y_coordinate,Area ID,area_id
chicago,la,Y Coordinate,y_coordinate,Area Name,area_name
chicago,la,Y Coordinate,y_coordinate,Reporting District,reporting_district
chicago,la,Y Coordinate,y_coordinate,Crime Code,crime_code
chicago,la,Y Coordinate,y_coordinate,Crime Code Description,crime_code_description
chicago,la,Y Coordinate,y_coordinate,MO Codes,mo_codes
chicago,la,Y Coordinate,y_coordinate,Victim Age,victim_age
chicago,la,Y Coordinate,y_coordinate,Victim Sex,victim_sex
chicago,la,Y Coordinate,y_coordinate,Victim Descent,victim_descent
chicago,la,Y Coordinate,y_coordinate,Premise Code,premise_code
chicago,la,Y Coordinate,y_coordinate,Premise Description,premise_description
chicago,la,Y Coordinate,y_coordinate,Weapon Used Code,weapon_used_code
chicago,la,Y Coordinate,y_coordinate,Weapon Description,weapon_description
chicago,la,Y Coordinate,y_coordinate,Status Code,status_code
chicago,la,Y Coordinate,y_coordinate,Status Description,status_description
chicago,la,Y Coordinate,y_coordinate,Crime Code 1,crime_code_1
chicago,la,Y Coordinate,y_coordinate,Crime Code 2,crime_code_2
chicago,la,Y Coordinate,y_coordinate,Crime Code 3,crime_code_3
chicago,la,Y Coordinate,y_coordinate,Crime Code 4,crime_code_4
chicago,la,Y Coordinate,y_coordinate,Address,address
chicago,la,Y Coordinate,y_coordinate,Cross Street,cross_street
chicago,la,Y Coordinate,y_coordinate,Location ,location
chicago,la,Year,year,DR Number,dr_number
chicago,la,Year,year,Date Reported,date_reported
chicago,la,Year,year,Date Occurred,date_occurred
chicago,la,Year,year,Time Occurred,time_occurred
chicago,la,Year,year,Area ID,area_id
chicago,la,Year,year,Area Name,area_name
chicago,la,Year,year,Reporting District,reporting_district
chicago,la,Year,year,Crime Code,crime_code
chicago,la,Year,year,Crime Code Description,crime_code_description
chicago,la,Year,year,MO Codes,mo_codes
chicago,la,Year,year,Victim Age,victim_age
chicago,la,Year,year,Victim Sex,victim_sex
chicago,la,Year,year,Victim Descent,victim_descent
chicago,la,Year,year,Premise Code,premise_code
chicago,la,Year,year,Premise Description,premise_description
chicago,la,Year,year,Weapon Used Code,weapon_used_code
chicago,la,Year,year,Weapon Description,weapon_description
chicago,la,Year,year,Status Code,status_code
chicago,la,Year,year,Status Description,status_description
chicago,la,Year,year,Crime Code 1,crime_code_1
chicago,la,Year,year,Crime Code 2,crime_code_2
chicago,la,Year,year,Crime Code 3,crime_code_3
chicago,la,Year,year,Crime Code 4,crime_code_4
chicago,la,Year,year,Address,address
chicago,la,Year,year,Cross Street,cross_street
chicago,la,Year,year,Location ,location
chicago,la,Updated On,updated_on,DR Number,dr_number
chicago,la,Updated On,updated_on,Date Reported,date_reported
chicago,la,Updated On,updated_on,Date Occurred,date_occurred
chicago,la,Updated On,updated_on,Time Occurred,time_occurred
chicago,la,Updated On,updated_on,Area ID,area_id
chicago,la,Updated On,updated_on,Area Name,area_name
chicago,la,Updated On,updated_on,Reporting District,reporting_district
chicago,la,Updated On,updated_on,Crime Code,crime_code
chicago,la,Updated On,updated_on,Crime Code Description,crime_code_description
chicago,la,Updated On,updated_on,MO Codes,mo_codes
chicago,la,Updated On,updated_on,Victim Age,victim_age
chicago,la,Updated On,updated_on,Victim Sex,victim_sex
chicago,la,Updated On,updated_on,Victim Descent,victim_descent
chicago,la,Updated On,updated_on,Premise Code,premise_code
chicago,la,Updated On,updated_on,Premise Description,premise_description
chicago,la,Updated On,updated_on,Weapon Used Code,weapon_used_code
chicago,la,Updated On,updated_on,Weapon Description,weapon_description
chicago,la,Updated On,updated_on,Status Code,status_code
chicago,la,Updated On,updated_on,Status Description,status_description
chicago,la,Updated On,updated_on,Crime Code 1,crime_code_1
chicago,la,Updated On,updated_on,Crime Code 2,crime_code_2
chicago,la,Updated On,updated_on,Crime Code 3,crime_code_3
chicago,la,Updated On,updated_on,Crime Code 4,crime_code_4
chicago,la,Updated On,updated_on,Address,address
chicago,la,Updated On,updated_on,Cross Street,cross_street
chicago,la,Updated On,updated_on,Location ,location
chicago,la,Latitude,latitude,DR Number,dr_number
chicago,la,Latitude,latitude,Date Reported,date_reported
chicago,la,Latitude,latitude,Date Occurred,date_occurred
chicago,la,Latitude,latitude,Time Occurred,time_occurred
chicago,la,Latitude,latitude,Area ID,area_id
chicago,la,Latitude,latitude,Area Name,area_name
chicago,la,Latitude,latitude,Reporting District,reporting_district
chicago,la,Latitude,latitude,Crime Code,crime_code
chicago,la,Latitude,latitude,Crime Code Description,crime_code_description
chicago,la,Latitude,latitude,MO Codes,mo_codes
chicago,la,Latitude,latitude,Victim Age,victim_age
chicago,la,Latitude,latitude,Victim Sex,victim_sex
chicago,la,Latitude,latitude,Victim Descent,victim_descent
chicago,la,Latitude,latitude,Premise Code,premise_code
chicago,la,Latitude,latitude,Premise Description,premise_description
chicago,la,Latitude,latitude,Weapon Used Code,weapon_used_code
chicago,la,Latitude,latitude,Weapon Description,weapon_description
chicago,la,Latitude,latitude,Status Code,status_code
chicago,la,Latitude,latitude,Status Description,status_description
chicago,la,Latitude,latitude,Crime Code 1,crime_code_1
chicago,la,Latitude,latitude,Crime Code 2,crime_code_2
chicago,la,Latitude,latitude,Crime Code 3,crime_code_3
chicago,la,Latitude,latitude,Crime Code 4,crime_code_4
chicago,la,Latitude,latitude,Address,address
chicago,la,Latitude,latitude,Cross Street,cross_street
chicago,la,Latitude,latitude,Location ,location
chicago,la,Longitude,longitude,DR Number,dr_number
chicago,la,Longitude,longitude,Date Reported,date_reported
chicago,la,Longitude,longitude,Date Occurred,date_occurred
chicago,la,Longitude,longitude,Time Occurred,time_occurred
chicago,la,Longitude,longitude,Area ID,area_id
chicago,la,Longitude,longitude,Area Name,area_name
chicago,la,Longitude,longitude,Reporting District,reporting_district
chicago,la,Longitude,longitude,Crime Code,crime_code
chicago,la,Longitude,longitude,Crime Code Description,crime_code_description
chicago,la,Longitude,longitude,MO Codes,mo_codes
chicago,la,Longitude,longitude,Victim Age,victim_age
chicago,la,Longitude,longitude,Victim Sex,victim_sex
chicago,la,Longitude,longitude,Victim Descent,victim_descent
chicago,la,Longitude,longitude,Premise Code,premise_code
chicago,la,Longitude,longitude,Premise Description,premise_description
chicago,la,Longitude,longitude,Weapon Used Code,weapon_used_code
chicago,la,Longitude,longitude,Weapon Description,weapon_description
chicago,la,Longitude,longitude,Status Code,status_code
chicago,la,Longitude,longitude,Status Description,status_description
chicago,la,Longitude,longitude,Crime Code 1,crime_code_1
chicago,la,Longitude,longitude,Crime Code 2,crime_code_2
chicago,la,Longitude,longitude,Crime Code 3,crime_code_3
chicago,la,Longitude,longitude,Crime Code 4,crime_code_4
chicago,la,Longitude,longitude,Address,address
chicago,la,Longitude,longitude,Cross Street,cross_street
chicago,la,Longitude,longitude,Location ,location
chicago,la,Location,location,DR Number,dr_number
chicago,la,Location,location,Date Reported,date_reported
chicago,la,Location,location,Date Occurred,date_occurred
chicago,la,Location,location,Time Occurred,time_occurred
chicago,la,Location,location,Area ID,area_id
chicago,la,Location,location,Area Name,area_name
chicago,la,Location,location,Reporting District,reporting_district
chicago,la,Location,location,Crime Code,crime_code
chicago,la,Location,location,Crime Code Description,crime_code_description
chicago,la,Location,location,MO Codes,mo_codes
chicago,la,Location,location,Victim Age,victim_age
chicago,la,Location,location,Victim Sex,victim_sex
chicago,la,Location,location,Victim Descent,victim_descent
chicago,la,Location,location,Premise Code,premise_code
chicago,la,Location,location,Premise Description,premise_description
chicago,la,Location,location,Weapon Used Code,weapon_used_code
chicago,la,Location,location,Weapon Description,weapon_description
chicago,la,Location,location,Status Code,status_code
chicago,la,Location,location,Status Description,status_description
chicago,la,Location,location,Crime Code 1,crime_code_1
chicago,la,Location,location,Crime Code 2,crime_code_2
chicago,la,Location,location,Crime Code 3,crime_code_3
chicago,la,Location,location,Crime Code 4,crime_code_4
chicago,la,Location,location,Address,address
chicago,la,Location,location,Cross Street,cross_street
chicago,la,Location,location,Location ,location
sf,la,PdId,police_department_incident_id,DR Number,dr_number
sf,la,PdId,police_department_incident_id,Date Reported,date_reported
sf,la,PdId,police_department_incident_id,Date Occurred,date_occurred
sf,la,PdId,police_department_incident_id,Time Occurred,time_occurred
sf,la,PdId,police_department_incident_id,Area ID,area_id
sf,la,PdId,police_department_incident_id,Area Name,area_name
sf,la,PdId,police_department_incident_id,Reporting District,reporting_district
sf,la,PdId,police_department_incident_id,Crime Code,crime_code
sf,la,PdId,police_department_incident_id,Crime Code Description,crime_code_description
sf,la,PdId,police_department_incident_id,MO Codes,mo_codes
sf,la,PdId,police_department_incident_id,Victim Age,victim_age
sf,la,PdId,police_department_incident_id,Victim Sex,victim_sex
sf,la,PdId,police_department_incident_id,Victim Descent,victim_descent
sf,la,PdId,police_department_incident_id,Premise Code,premise_code
sf,la,PdId,police_department_incident_id,Premise Description,premise_description
sf,la,PdId,police_department_incident_id,Weapon Used Code,weapon_used_code
sf,la,PdId,police_department_incident_id,Weapon Description,weapon_description
sf,la,PdId,police_department_incident_id,Status Code,status_code
sf,la,PdId,police_department_incident_id,Status Description,status_description
sf,la,PdId,police_department_incident_id,Crime Code 1,crime_code_1
sf,la,PdId,police_department_incident_id,Crime Code 2,crime_code_2
sf,la,PdId,police_department_incident_id,Crime Code 3,crime_code_3
sf,la,PdId,police_department_incident_id,Crime Code 4,crime_code_4
sf,la,PdId,police_department_incident_id,Address,address
sf,la,PdId,police_department_incident_id,Cross Street,cross_street
sf,la,PdId,police_department_incident_id,Location ,location
sf,la,IncidntNum,incidntnum,DR Number,dr_number
sf,la,IncidntNum,incidntnum,Date Reported,date_reported
sf,la,IncidntNum,incidntnum,Date Occurred,date_occurred
sf,la,IncidntNum,incidntnum,Time Occurred,time_occurred
sf,la,IncidntNum,incidntnum,Area ID,area_id
sf,la,IncidntNum,incidntnum,Area Name,area_name
sf,la,IncidntNum,incidntnum,Reporting District,reporting_district
sf,la,IncidntNum,incidntnum,Crime Code,crime_code
sf,la,IncidntNum,incidntnum,Crime Code Description,crime_code_description
sf,la,IncidntNum,incidntnum,MO Codes,mo_codes
sf,la,IncidntNum,incidntnum,Victim Age,victim_age
sf,la,IncidntNum,incidntnum,Victim Sex,victim_sex
sf,la,IncidntNum,incidntnum,Victim Descent,victim_descent
sf,la,IncidntNum,incidntnum,Premise Code,premise_code
sf,la,IncidntNum,incidntnum,Premise Description,premise_description
sf,la,IncidntNum,incidntnum,Weapon Used Code,weapon_used_code
sf,la,IncidntNum,incidntnum,Weapon Description,weapon_description
sf,la,IncidntNum,incidntnum,Status Code,status_code
sf,la,IncidntNum,incidntnum,Status Description,status_description
sf,la,IncidntNum,incidntnum,Crime Code 1,crime_code_1
sf,la,IncidntNum,incidntnum,Crime Code 2,crime_code_2
sf,la,IncidntNum,incidntnum,Crime Code 3,crime_code_3
sf,la,IncidntNum,incidntnum,Crime Code 4,crime_code_4
sf,la,IncidntNum,incidntnum,Address,address
sf,la,IncidntNum,incidntnum,Cross Street,cross_street
sf,la,IncidntNum,incidntnum,Location ,location
sf,la,Incident Code,incident_code,DR Number,dr_number
sf,la,Incident Code,incident_code,Date Reported,date_reported
sf,la,Incident Code,incident_code,Date Occurred,date_occurred
sf,la,Incident Code,incident_code,Time Occurred,time_occurred
sf,la,Incident Code,incident_code,Area ID,area_id
sf,la,Incident Code,incident_code,Area Name,area_name
sf,la,Incident Code,incident_code,Reporting District,reporting_district
sf,la,Incident Code,incident_code,Crime Code,crime_code
sf,la,Incident Code,incident_code,Crime Code Description,crime_code_description
sf,la,Incident Code,incident_code,MO Codes,mo_codes
sf,la,Incident Code,incident_code,Victim Age,victim_age
sf,la,Incident Code,incident_code,Victim Sex,victim_sex
sf,la,Incident Code,incident_code,Victim Descent,victim_descent
sf,la,Incident Code,incident_code,Premise Code,premise_code
sf,la,Incident Code,incident_code,Premise Description,premise_description
sf,la,Incident Code,incident_code,Weapon Used Code,weapon_used_code
sf,la,Incident Code,incident_code,Weapon Description,weapon_description
sf,la,Incident Code,incident_code,Status Code,status_code
sf,la,Incident Code,incident_code,Status Description,status_description
sf,la,Incident Code,incident_code,Crime Code 1,crime_code_1
sf,la,Incident Code,incident_code,Crime Code 2,crime_code_2
sf,la,Incident Code,incident_code,Crime Code 3,crime_code_3
sf,la,Incident Code,incident_code,Crime Code 4,crime_code_4
sf,la,Incident Code,incident_code,Address,address
sf,la,Incident Code,incident_code,Cross Street,cross_street
sf,la,Incident Code,incident_code,Location ,location
sf,la,Category,category,DR Number,dr_number
sf,la,Category,category,Date Reported,date_reported
sf,la,Category,category,Date Occurred,date_occurred
sf,la,Category,category,Time Occurred,time_occurred
sf,la,Category,category,Area ID,area_id
sf,la,Category,category,Area Name,area_name
sf,la,Category,category,Reporting District,reporting_district
sf,la,Category,category,Crime Code,crime_code
sf,la,Category,category,Crime Code Description,crime_code_description
sf,la,Category,category,MO Codes,mo_codes
sf,la,Category,category,Victim Age,victim_age
sf,la,Category,category,Victim Sex,victim_sex
sf,la,Category,category,Victim Descent,victim_descent
sf,la,Category,category,Premise Code,premise_code
sf,la,Category,category,Premise Description,premise_description
sf,la,Category,category,Weapon Used Code,weapon_used_code
sf,la,Category,category,Weapon Description,weapon_description
sf,la,Category,category,Status Code,status_code
sf,la,Category,category,Status Description,status_description
sf,la,Category,category,Crime Code 1,crime_code_1
sf,la,Category,category,Crime Code 2,crime_code_2
sf,la,Category,category,Crime Code 3,crime_code_3
sf,la,Category,category,Crime Code 4,crime_code_4
sf,la,Category,category,Address,address
sf,la,Category,category,Cross Street,cross_street
sf,la,Category,category,Location ,location
sf,la,Descript,descript,DR Number,dr_number
sf,la,Descript,descript,Date Reported,date_reported
sf,la,Descript,descript,Date Occurred,date_occurred
sf,la,Descript,descript,Time Occurred,time_occurred
sf,la,Descript,descript,Area ID,area_id
sf,la,Descript,descript,Area Name,area_name
sf,la,Descript,descript,Reporting District,reporting_district
sf,la,Descript,descript,Crime Code,crime_code
sf,la,Descript,descript,Crime Code Description,crime_code_description
sf,la,Descript,descript,MO Codes,mo_codes
sf,la,Descript,descript,Victim Age,victim_age
sf,la,Descript,descript,Victim Sex,victim_sex
sf,la,Descript,descript,Victim Descent,victim_descent
sf,la,Descript,descript,Premise Code,premise_code
sf,la,Descript,descript,Premise Description,premise_description
sf,la,Descript,descript,Weapon Used Code,weapon_used_code
sf,la,Descript,descript,Weapon Description,weapon_description
sf,la,Descript,descript,Status Code,status_code
sf,la,Descript,descript,Status Description,status_description
sf,la,Descript,descript,Crime Code 1,crime_code_1
sf,la,Descript,descript,Crime Code 2,crime_code_2
sf,la,Descript,descript,Crime Code 3,crime_code_3
sf,la,Descript,descript,Crime Code 4,crime_code_4
sf,la,Descript,descript,Address,address
sf,la,Descript,descript,Cross Street,cross_street
sf,la,Descript,descript,Location ,location
sf,la,DayOfWeek,dayofweek,DR Number,dr_number
sf,la,DayOfWeek,dayofweek,Date Reported,date_reported
sf,la,DayOfWeek,dayofweek,Date Occurred,date_occurred
sf,la,DayOfWeek,dayofweek,Time Occurred,time_occurred
sf,la,DayOfWeek,dayofweek,Area ID,area_id
sf,la,DayOfWeek,dayofweek,Area Name,area_name
sf,la,DayOfWeek,dayofweek,Reporting District,reporting_district
sf,la,DayOfWeek,dayofweek,Crime Code,crime_code
sf,la,DayOfWeek,dayofweek,Crime Code Description,crime_code_description
sf,la,DayOfWeek,dayofweek,MO Codes,mo_codes
sf,la,DayOfWeek,dayofweek,Victim Age,victim_age
sf,la,DayOfWeek,dayofweek,Victim Sex,victim_sex
sf,la,DayOfWeek,dayofweek,Victim Descent,victim_descent
sf,la,DayOfWeek,dayofweek,Premise Code,premise_code
sf,la,DayOfWeek,dayofweek,Premise Description,premise_description
sf,la,DayOfWeek,dayofweek,Weapon Used Code,weapon_used_code
sf,la,DayOfWeek,dayofweek,Weapon Description,weapon_description
sf,la,DayOfWeek,dayofweek,Status Code,status_code
sf,la,DayOfWeek,dayofweek,Status Description,status_description
sf,la,DayOfWeek,dayofweek,Crime Code 1,crime_code_1
sf,la,DayOfWeek,dayofweek,Crime Code 2,crime_code_2
sf,la,DayOfWeek,dayofweek,Crime Code 3,crime_code_3
sf,la,DayOfWeek,dayofweek,Crime Code 4,crime_code_4
sf,la,DayOfWeek,dayofweek,Address,address
sf,la,DayOfWeek,dayofweek,Cross Street,cross_street
sf,la,DayOfWeek,dayofweek,Location ,location
sf,la,Date,date,DR Number,dr_number
sf,la,Date,date,Date Reported,date_reported
sf,la,Date,date,Date Occurred,date_occurred
sf,la,Date,date,Time Occurred,time_occurred
sf,la,Date,date,Area ID,area_id
sf,la,Date,date,Area Name,area_name
sf,la,Date,date,Reporting District,reporting_district
sf,la,Date,date,Crime Code,crime_code
sf,la,Date,date,Crime Code Description,crime_code_description
sf,la,Date,date,MO Codes,mo_codes
sf,la,Date,date,Victim Age,victim_age
sf,la,Date,date,Victim Sex,victim_sex
sf,la,Date,date,Victim Descent,victim_descent
sf,la,Date,date,Premise Code,premise_code
sf,la,Date,date,Premise Description,premise_description
sf,la,Date,date,Weapon Used Code,weapon_used_code
sf,la,Date,date,Weapon Description,weapon_description
sf,la,Date,date,Status Code,status_code
sf,la,Date,date,Status Description,status_description
sf,la,Date,date,Crime Code 1,crime_code_1
sf,la,Date,date,Crime Code 2,crime_code_2
sf,la,Date,date,Crime Code 3,crime_code_3
sf,la,Date,date,Crime Code 4,crime_code_4
sf,la,Date,date,Address,address
sf,la,Date,date,Cross Street,cross_street
sf,la,Date,date,Location ,location
sf,la,Time,time,DR Number,dr_number
sf,la,Time,time,Date Reported,date_reported
sf,la,Time,time,Date Occurred,date_occurred
sf,la,Time,time,Time Occurred,time_occurred
sf,la,Time,time,Area ID,area_id
sf,la,Time,time,Area Name,area_name
sf,la,Time,time,Reporting District,reporting_district
sf,la,Time,time,Crime Code,crime_code
sf,la,Time,time,Crime Code Description,crime_code_description
sf,la,Time,time,MO Codes,mo_codes
sf,la,Time,time,Victim Age,victim_age
sf,la,Time,time,Victim Sex,victim_sex
sf,la,Time,time,Victim Descent,victim_descent
sf,la,Time,time,Premise Code,premise_code
sf,la,Time,time,Premise Description,premise_description
sf,la,Time,time,Weapon Used Code,weapon_used_code
sf,la,Time,time,Weapon Description,weapon_description
sf,la,Time,time,Status Code,status_code
sf,la,Time,time,Status Description,status_description
sf,la,Time,time,Crime Code 1,crime_code_1
sf,la,Time,time,Crime Code 2,crime_code_2
sf,la,Time,time,Crime Code 3,crime_code_3
sf,la,Time,time,Crime Code 4,crime_code_4
sf,la,Time,time,Address,address
sf,la,Time,time,Cross Street,cross_street
sf,la,Time,time,Location ,location
sf,la,PdDistrict,pddistrict,DR Number,dr_number
sf,la,PdDistrict,pddistrict,Date Reported,date_reported
sf,la,PdDistrict,pddistrict,Date Occurred,date_occurred
sf,la,PdDistrict,pddistrict,Time Occurred,time_occurred
sf,la,PdDistrict,pddistrict,Area ID,area_id
sf,la,PdDistrict,pddistrict,Area Name,area_name
sf,la,PdDistrict,pddistrict,Reporting District,reporting_district
sf,la,PdDistrict,pddistrict,Crime Code,crime_code
sf,la,PdDistrict,pddistrict,Crime Code Description,crime_code_description
sf,la,PdDistrict,pddistrict,MO Codes,mo_codes
sf,la,PdDistrict,pddistrict,Victim Age,victim_age
sf,la,PdDistrict,pddistrict,Victim Sex,victim_sex
sf,la,PdDistrict,pddistrict,Victim Descent,victim_descent
sf,la,PdDistrict,pddistrict,Premise Code,premise_code
sf,la,PdDistrict,pddistrict,Premise Description,premise_description
sf,la,PdDistrict,pddistrict,Weapon Used Code,weapon_used_code
sf,la,PdDistrict,pddistrict,Weapon Description,weapon_description
sf,la,PdDistrict,pddistrict,Status Code,status_code
