left_city,right_city,left_column_original,left_column_final,right_column_original,right_column_final,left_header_only,right_header_only,left_header_with_context,right_header_with_context
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,MO Codes,mo_codes,current_supervisor_districts_2_2,mo_codes,current_supervisor_districts_2_2,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Victim Age,victim_age,current_supervisor_districts_2_2,victim_age,current_supervisor_districts_2_2,victim_age
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Victim Sex,victim_sex,current_supervisor_districts_2_2,victim_sex,current_supervisor_districts_2_2,victim_sex
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Victim Descent,victim_descent,current_supervisor_districts_2_2,victim_descent,current_supervisor_districts_2_2,victim_descent
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Premise Code,premise_code,current_supervisor_districts_2_2,premise_code,current_supervisor_districts_2_2,premise_code
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Premise Description,premise_description,current_supervisor_districts_2_2,premise_description,current_supervisor_districts_2_2,premise_description
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Weapon Used Code,weapon_used_code,current_supervisor_districts_2_2,weapon_used_code,current_supervisor_districts_2_2,weapon_used_code
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Weapon Description,weapon_description,current_supervisor_districts_2_2,weapon_description,current_supervisor_districts_2_2,weapon_description
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Status Code,status_code,current_supervisor_districts_2_2,status_code,current_supervisor_districts_2_2,status_code
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Status Description,status_description,current_supervisor_districts_2_2,status_description,current_supervisor_districts_2_2,status_description
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 1,crime_code_1,current_supervisor_districts_2_2,crime_code_1,current_supervisor_districts_2_2,crime_code_1
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 2,crime_code_2,current_supervisor_districts_2_2,crime_code_2,current_supervisor_districts_2_2,crime_code_2
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 3,crime_code_3,current_supervisor_districts_2_2,crime_code_3,current_supervisor_districts_2_2,crime_code_3
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 4,crime_code_4,current_supervisor_districts_2_2,crime_code_4,current_supervisor_districts_2_2,crime_code_4
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Address,address,current_supervisor_districts_2_2,address,current_supervisor_districts_2_2,address
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Cross Street,cross_street,current_supervisor_districts_2_2,cross_street,current_supervisor_districts_2_2,cross_street | Cross Street of rounded Address.
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Location ,location,current_supervisor_districts_2_2,location,current_supervisor_districts_2_2,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,DR Number,dr_number,analysis_neighborhoods_2_2,dr_number,analysis_neighborhoods_2_2,dr_number
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Date Reported,date_reported,analysis_neighborhoods_2_2,date_reported,analysis_neighborhoods_2_2,date_reported
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Date Occurred,date_occurred,analysis_neighborhoods_2_2,date_occurred,analysis_neighborhoods_2_2,date_occurred
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Time Occurred,time_occurred,analysis_neighborhoods_2_2,time_occurred,analysis_neighborhoods_2_2,time_occurred
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Area ID,area_id,analysis_neighborhoods_2_2,area_id,analysis_neighborhoods_2_2,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Area Name,area_name,analysis_neighborhoods_2_2,area_name,analysis_neighborhoods_2_2,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Reporting District,reporting_district,analysis_neighborhoods_2_2,reporting_district,analysis_neighborhoods_2_2,reporting_district
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code,crime_code,analysis_neighborhoods_2_2,crime_code,analysis_neighborhoods_2_2,crime_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code Description,crime_code_description,analysis_neighborhoods_2_2,crime_code_description,analysis_neighborhoods_2_2,crime_code_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,MO Codes,mo_codes,analysis_neighborhoods_2_2,mo_codes,analysis_neighborhoods_2_2,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Victim Age,victim_age,analysis_neighborhoods_2_2,victim_age,analysis_neighborhoods_2_2,victim_age
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Victim Sex,victim_sex,analysis_neighborhoods_2_2,victim_sex,analysis_neighborhoods_2_2,victim_sex
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Victim Descent,victim_descent,analysis_neighborhoods_2_2,victim_descent,analysis_neighborhoods_2_2,victim_descent
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Premise Code,premise_code,analysis_neighborhoods_2_2,premise_code,analysis_neighborhoods_2_2,premise_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Premise Description,premise_description,analysis_neighborhoods_2_2,premise_description,analysis_neighborhoods_2_2,premise_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Weapon Used Code,weapon_used_code,analysis_neighborhoods_2_2,weapon_used_code,analysis_neighborhoods_2_2,weapon_used_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Weapon Description,weapon_description,analysis_neighborhoods_2_2,weapon_description,analysis_neighborhoods_2_2,weapon_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Status Code,status_code,analysis_neighborhoods_2_2,status_code,analysis_neighborhoods_2_2,status_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Status Description,status_description,analysis_neighborhoods_2_2,status_description,analysis_neighborhoods_2_2,status_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 1,crime_code_1,analysis_neighborhoods_2_2,crime_code_1,analysis_neighborhoods_2_2,crime_code_1
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 2,crime_code_2,analysis_neighborhoods_2_2,crime_code_2,analysis_neighborhoods_2_2,crime_code_2
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 3,crime_code_3,analysis_neighborhoods_2_2,crime_code_3,analysis_neighborhoods_2_2,crime_code_3
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 4,crime_code_4,analysis_neighborhoods_2_2,crime_code_4,analysis_neighborhoods_2_2,crime_code_4
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Address,address,analysis_neighborhoods_2_2,address,analysis_neighborhoods_2_2,address
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Cross Street,cross_street,analysis_neighborhoods_2_2,cross_street,analysis_neighborhoods_2_2,cross_street | Cross Street of rounded Address.
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Location ,location,analysis_neighborhoods_2_2,location,analysis_neighborhoods_2_2,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,DR Number,dr_number,delete_fire_prevention_districts_2_2,dr_number,delete_fire_prevention_districts_2_2,dr_number
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Date Reported,date_reported,delete_fire_prevention_districts_2_2,date_reported,delete_fire_prevention_districts_2_2,date_reported
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Date Occurred,date_occurred,delete_fire_prevention_districts_2_2,date_occurred,delete_fire_prevention_districts_2_2,date_occurred
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Time Occurred,time_occurred,delete_fire_prevention_districts_2_2,time_occurred,delete_fire_prevention_districts_2_2,time_occurred
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Area ID,area_id,delete_fire_prevention_districts_2_2,area_id,delete_fire_prevention_districts_2_2,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Area Name,area_name,delete_fire_prevention_districts_2_2,area_name,delete_fire_prevention_districts_2_2,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Reporting District,reporting_district,delete_fire_prevention_districts_2_2,reporting_district,delete_fire_prevention_districts_2_2,reporting_district
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code,crime_code,delete_fire_prevention_districts_2_2,crime_code,delete_fire_prevention_districts_2_2,crime_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code Description,crime_code_description,delete_fire_prevention_districts_2_2,crime_code_description,delete_fire_prevention_districts_2_2,crime_code_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,MO Codes,mo_codes,delete_fire_prevention_districts_2_2,mo_codes,delete_fire_prevention_districts_2_2,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Victim Age,victim_age,delete_fire_prevention_districts_2_2,victim_age,delete_fire_prevention_districts_2_2,victim_age
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Victim Sex,victim_sex,delete_fire_prevention_districts_2_2,victim_sex,delete_fire_prevention_districts_2_2,victim_sex
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Victim Descent,victim_descent,delete_fire_prevention_districts_2_2,victim_descent,delete_fire_prevention_districts_2_2,victim_descent
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Premise Code,premise_code,delete_fire_prevention_districts_2_2,premise_code,delete_fire_prevention_districts_2_2,premise_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Premise Description,premise_description,delete_fire_prevention_districts_2_2,premise_description,delete_fire_prevention_districts_2_2,premise_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Weapon Used Code,weapon_used_code,delete_fire_prevention_districts_2_2,weapon_used_code,delete_fire_prevention_districts_2_2,weapon_used_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Weapon Description,weapon_description,delete_fire_prevention_districts_2_2,weapon_description,delete_fire_prevention_districts_2_2,weapon_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Status Code,status_code,delete_fire_prevention_districts_2_2,status_code,delete_fire_prevention_districts_2_2,status_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Status Description,status_description,delete_fire_prevention_districts_2_2,status_description,delete_fire_prevention_districts_2_2,status_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 1,crime_code_1,delete_fire_prevention_districts_2_2,crime_code_1,delete_fire_prevention_districts_2_2,crime_code_1
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 2,crime_code_2,delete_fire_prevention_districts_2_2,crime_code_2,delete_fire_prevention_districts_2_2,crime_code_2
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 3,crime_code_3,delete_fire_prevention_districts_2_2,crime_code_3,delete_fire_prevention_districts_2_2,crime_code_3
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 4,crime_code_4,delete_fire_prevention_districts_2_2,crime_code_4,delete_fire_prevention_districts_2_2,crime_code_4
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Address,address,delete_fire_prevention_districts_2_2,address,delete_fire_prevention_districts_2_2,address
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Cross Street,cross_street,delete_fire_prevention_districts_2_2,cross_street,delete_fire_prevention_districts_2_2,cross_street | Cross Street of rounded Address.
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Location ,location,delete_fire_prevention_districts_2_2,location,delete_fire_prevention_districts_2_2,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,DR Number,dr_number,delete_police_districts_2_2,dr_number,delete_police_districts_2_2,dr_number
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Date Reported,date_reported,delete_police_districts_2_2,date_reported,delete_police_districts_2_2,date_reported
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Date Occurred,date_occurred,delete_police_districts_2_2,date_occurred,delete_police_districts_2_2,date_occurred
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Time Occurred,time_occurred,delete_police_districts_2_2,time_occurred,delete_police_districts_2_2,time_occurred
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Area ID,area_id,delete_police_districts_2_2,area_id,delete_police_districts_2_2,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Area Name,area_name,delete_police_districts_2_2,area_name,delete_police_districts_2_2,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Reporting District,reporting_district,delete_police_districts_2_2,reporting_district,delete_police_districts_2_2,reporting_district
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code,crime_code,delete_police_districts_2_2,crime_code,delete_police_districts_2_2,crime_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code Description,crime_code_description,delete_police_districts_2_2,crime_code_description,delete_police_districts_2_2,crime_code_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,MO Codes,mo_codes,delete_police_districts_2_2,mo_codes,delete_police_districts_2_2,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Victim Age,victim_age,delete_police_districts_2_2,victim_age,delete_police_districts_2_2,victim_age
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Victim Sex,victim_sex,delete_police_districts_2_2,victim_sex,delete_police_districts_2_2,victim_sex
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Victim Descent,victim_descent,delete_police_districts_2_2,victim_descent,delete_police_districts_2_2,victim_descent
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Premise Code,premise_code,delete_police_districts_2_2,premise_code,delete_police_districts_2_2,premise_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Premise Description,premise_description,delete_police_districts_2_2,premise_description,delete_police_districts_2_2,premise_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Weapon Used Code,weapon_used_code,delete_police_districts_2_2,weapon_used_code,delete_police_districts_2_2,weapon_used_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Weapon Description,weapon_description,delete_police_districts_2_2,weapon_description,delete_police_districts_2_2,weapon_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Status Code,status_code,delete_police_districts_2_2,status_code,delete_police_districts_2_2,status_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Status Description,status_description,delete_police_districts_2_2,status_description,delete_police_districts_2_2,status_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 1,crime_code_1,delete_police_districts_2_2,crime_code_1,delete_police_districts_2_2,crime_code_1
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 2,crime_code_2,delete_police_districts_2_2,crime_code_2,delete_police_districts_2_2,crime_code_2
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 3,crime_code_3,delete_police_districts_2_2,crime_code_3,delete_police_districts_2_2,crime_code_3
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 4,crime_code_4,delete_police_districts_2_2,crime_code_4,delete_police_districts_2_2,crime_code_4
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Address,address,delete_police_districts_2_2,address,delete_police_districts_2_2,address
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Cross Street,cross_street,delete_police_districts_2_2,cross_street,delete_police_districts_2_2,cross_street | Cross Street of rounded Address.
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Location ,location,delete_police_districts_2_2,location,delete_police_districts_2_2,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,DR Number,dr_number,delete_supervisor_districts_2_2,dr_number,delete_supervisor_districts_2_2,dr_number
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Date Reported,date_reported,delete_supervisor_districts_2_2,date_reported,delete_supervisor_districts_2_2,date_reported
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Date Occurred,date_occurred,delete_supervisor_districts_2_2,date_occurred,delete_supervisor_districts_2_2,date_occurred
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Time Occurred,time_occurred,delete_supervisor_districts_2_2,time_occurred,delete_supervisor_districts_2_2,time_occurred
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Area ID,area_id,delete_supervisor_districts_2_2,area_id,delete_supervisor_districts_2_2,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Area Name,area_name,delete_supervisor_districts_2_2,area_name,delete_supervisor_districts_2_2,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Reporting District,reporting_district,delete_supervisor_districts_2_2,reporting_district,delete_supervisor_districts_2_2,reporting_district
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code,crime_code,delete_supervisor_districts_2_2,crime_code,delete_supervisor_districts_2_2,crime_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code Description,crime_code_description,delete_supervisor_districts_2_2,crime_code_description,delete_supervisor_districts_2_2,crime_code_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,MO Codes,mo_codes,delete_supervisor_districts_2_2,mo_codes,delete_supervisor_districts_2_2,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Victim Age,victim_age,delete_supervisor_districts_2_2,victim_age,delete_supervisor_districts_2_2,victim_age
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Victim Sex,victim_sex,delete_supervisor_districts_2_2,victim_sex,delete_supervisor_districts_2_2,victim_sex
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Victim Descent,victim_descent,delete_supervisor_districts_2_2,victim_descent,delete_supervisor_districts_2_2,victim_descent
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Premise Code,premise_code,delete_supervisor_districts_2_2,premise_code,delete_supervisor_districts_2_2,premise_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Premise Description,premise_description,delete_supervisor_districts_2_2,premise_description,delete_supervisor_districts_2_2,premise_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Weapon Used Code,weapon_used_code,delete_supervisor_districts_2_2,weapon_used_code,delete_supervisor_districts_2_2,weapon_used_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Weapon Description,weapon_description,delete_supervisor_districts_2_2,weapon_description,delete_supervisor_districts_2_2,weapon_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Status Code,status_code,delete_supervisor_districts_2_2,status_code,delete_supervisor_districts_2_2,status_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Status Description,status_description,delete_supervisor_districts_2_2,status_description,delete_supervisor_districts_2_2,status_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 1,crime_code_1,delete_supervisor_districts_2_2,crime_code_1,delete_supervisor_districts_2_2,crime_code_1
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 2,crime_code_2,delete_supervisor_districts_2_2,crime_code_2,delete_supervisor_districts_2_2,crime_code_2
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 3,crime_code_3,delete_supervisor_districts_2_2,crime_code_3,delete_supervisor_districts_2_2,crime_code_3
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 4,crime_code_4,delete_supervisor_districts_2_2,crime_code_4,delete_supervisor_districts_2_2,crime_code_4
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Address,address,delete_supervisor_districts_2_2,address,delete_supervisor_districts_2_2,address
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Cross Street,cross_street,delete_supervisor_districts_2_2,cross_street,delete_supervisor_districts_2_2,cross_street | Cross Street of rounded Address.
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Location ,location,delete_supervisor_districts_2_2,location,delete_supervisor_districts_2_2,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,DR Number,dr_number,delete_zip_codes_2_2,dr_number,delete_zip_codes_2_2,dr_number
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Date Reported,date_reported,delete_zip_codes_2_2,date_reported,delete_zip_codes_2_2,date_reported
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Date Occurred,date_occurred,delete_zip_codes_2_2,date_occurred,delete_zip_codes_2_2,date_occurred
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Time Occurred,time_occurred,delete_zip_codes_2_2,time_occurred,delete_zip_codes_2_2,time_occurred
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Area ID,area_id,delete_zip_codes_2_2,area_id,delete_zip_codes_2_2,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Area Name,area_name,delete_zip_codes_2_2,area_name,delete_zip_codes_2_2,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Reporting District,reporting_district,delete_zip_codes_2_2,reporting_district,delete_zip_codes_2_2,reporting_district
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code,crime_code,delete_zip_codes_2_2,crime_code,delete_zip_codes_2_2,crime_code
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code Description,crime_code_description,delete_zip_codes_2_2,crime_code_description,delete_zip_codes_2_2,crime_code_description
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,MO Codes,mo_codes,delete_zip_codes_2_2,mo_codes,delete_zip_codes_2_2,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Victim Age,victim_age,delete_zip_codes_2_2,victim_age,delete_zip_codes_2_2,victim_age
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Victim Sex,victim_sex,delete_zip_codes_2_2,victim_sex,delete_zip_codes_2_2,victim_sex
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Victim Descent,victim_descent,delete_zip_codes_2_2,victim_descent,delete_zip_codes_2_2,victim_descent
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Premise Code,premise_code,delete_zip_codes_2_2,premise_code,delete_zip_codes_2_2,premise_code
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Premise Description,premise_description,delete_zip_codes_2_2,premise_description,delete_zip_codes_2_2,premise_description
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Weapon Used Code,weapon_used_code,delete_zip_codes_2_2,weapon_used_code,delete_zip_codes_2_2,weapon_used_code
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Weapon Description,weapon_description,delete_zip_codes_2_2,weapon_description,delete_zip_codes_2_2,weapon_description
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Status Code,status_code,delete_zip_codes_2_2,status_code,delete_zip_codes_2_2,status_code
